resume_seq,recruitment_seq,text_keyword_x,text_keyword_y
U00501,R01374,영업;매장영업관리,
U01138,R01374,패션MD;상품기회;머천다이저;매장영업관리;영업기획,
U03811,R01374,VMD;인테리어;마케팅;홍보;코디네이터,
U04106,R01374,VMD,
U04694,R01374,VMD;인테리어;디스플레이;코디네이터,
U04902,R01374,브랜드;영업;영업관리;매장관리,
U05033,R01374,매장개설,
U07672,R01374,영업,
U00501,R00296,영업;매장영업관리,
U00623,R00296,영업MD;매장영업관리,
U01543,R00296,매장영업관리;백화점;로드샵;가맹점,
U05352,R00296,머천다이저;상품기획,
U07473,R00296,매장영업관리,
U07485,R00296,매장영업관리;영업MD,
U07814,R00296,패션디자인;의상디자인;의류디자인;디자이너,
U00501,R05368,영업;매장영업관리,
U02164,R05368,점포개발;국내영업;매장관리;디스플레이,
U02414,R05368,대리점영업관리;생산관리;매장영업관리,
U03924,R05368,영업및대리점개설;매장관리,
U04085,R05368,상품기획;영업,
U07490,R05368,영업관리;머천다이저;상품기획;유통;도소매;백화점;마트;온라인쇼핑몰,
U07947,R05368,영업;영업관리;영업MD;영업지원,
U00501,R03335,영업;매장영업관리,
U00577,R03335,영업;매장관리;영업관리;백화점;아울렛;대리점영업,
U02357,R03335,백화점영업;매장관리,
U02696,R03335,매장영업관리,
U03198,R03335,MD,
U04749,R03335,MD,
U04955,R03335,물류관리;재고관리;신발디자인;VMD,
U05458,R03335,거래처관리;대리점관리;매장관리;영업관리;해외지사;국내영업;할인점;쇼핑몰;매장관리;해외영업,
U06543,R03335,매장영업및관리;기획;지원업무;물류관리,
U07167,R03335,매장영업관리;일반영업관리;영업MD,
U07726,R03335,,
U00501,R00170,영업;매장영업관리,
U01666,R00170,머천다이저,
U03248,R00170,매장영업관리;MD;바잉MD,
U05608,R00170,백화점대리점영업,
U00501,R00520,영업;매장영업관리,
U01138,R00520,패션MD;상품기회;머천다이저;매장영업관리;영업기획,
U02470,R00520,매장영업관리머천다이저,
U03423,R00520,영업MD;영업기획;영업관리,
U04199,R00520,영업;영업관리,
U04902,R00520,브랜드;영업;영업관리;매장관리,
U04946,R00520,영업및MD,
U05382,R00520,매장관리;매출관리;영업관리;영업기획;백화점영업;대리점영업,
U07672,R00520,영업,
U00501,R05248,영업;매장영업관리,
U02416,R05248,영업기획;영업;매장영업관리;대리점영업;영업MD,
U03142,R05248,매장영업관리;매장관리;백화점영업;대리점영업;의류영업;골프영업,
U04798,R05248,상품기획,
U05428,R05248,상품기획;기획MD;MD,
U07872,R05248,패션MD;바잉MD;기획MD;수입MD;기획MD;상품기획;머천다이저,
U00501,R02223,영업;매장영업관리,
U05531,R02223,매장영업관리,
U06910,R02223,영업기획;매장영업,
U06931,R02223,섬유;의복;의류;캐주얼;매장관리;영업기획;대리점관리;거래처관리;국내영업;백화점영업;매장관리;할인점,
U07304,R02223,대리점및백화점영업담당,
U00501,R00898,영업;매장영업관리,
U02470,R00898,매장영업관리머천다이저,
U02749,R00898,영업관리;영업지원,
U03970,R00898,백화점영업관리매장관리,
U04902,R00898,브랜드;영업;영업관리;매장관리,
U06414,R00898,매장영업관리,
U07672,R00898,영업,
U00501,R02087,영업;매장영업관리,
U00950,R02087,무역실무;MD;중국무역;거래처관리;대리점관리;매출관리;영업관리;영업지원;거래처관리;고객관리;국내영업;백화점영업;면세점영업;매장관리;유통영업;중국영업;화장품영업,
U03360,R02087,영업및영업관리,
U04167,R02087,,
U06056,R02087,영업전반백화점,
U06564,R02087,매장영업관리,
U00501,R01239,영업;매장영업관리,
U02765,R01239,영업MD;머천다이저;마케팅기획;유통관리;매장영업관리,
U04199,R01239,영업;영업관리,
U05677,R01239,영업;영업MD;MD;상품기획;매장영업;온라인MD,
U05710,R01239,매장영업,
U07254,R01239,백화점;아울렛;영업;영업관리;매장영업관리,
U07672,R01239,영업,
U07955,R01239,영업영업관리,
U08248,R01239,매장영업관리,
U00501,R04547,영업;매장영업관리,
U00575,R04547,,
U01640,R04547,물류관리;자재관리;거래처관리;대리점관리;매장관리;매출관리;영업관리;의류,
U02784,R04547,관리;영업관리;경리;회계,
U02806,R04547,매장관리;매출관리;영업관리;대리점관리;거래처관리;영업기획,
U03532,R04547,영업,
U03642,R04547,상품기획MD;영업MD;캐쥬얼스포츠아동복프로모션;영업관리;ㅤㅅㅑㅍ마스터;머천다이저,
U03663,R04547,거래처관리;매장관리,
U03920,R04547,영업기획;기술영업;소프트웨어영업;솔루션영업;기술영업;영업기획;거래선개발;기술영업;병의원영업;의료기영업,
U04473,R04547,원단;의류;니트;스웨터;무역;해외영업,
U04960,R04547,매장영업관리,
U05458,R04547,거래처관리;대리점관리;매장관리;영업관리;해외지사;국내영업;할인점;쇼핑몰;매장관리;해외영업,
U06196,R04547,의류영업관리;영업지원,
U06839,R04547,매장영업관리,
U07641,R04547,일반사무직,
U07753,R04547,영업관리,
U07947,R04547,영업;영업관리;영업MD;영업지원,
U08313,R04547,엑셀;재무;영업지원;경영지원;파워포인트;행정;마케팅;마케팅기획;사업기획;사업제휴;거래처관리;영업지원;매출관리;영업관리;영업기획;경영관리;경영기획;기획;전략기획;워드,
U00501,R06270,영업;매장영업관리,
U00711,R06270,MD,
U01919,R06270,영업MD;회계;영업관리;매장관리,
U02636,R06270,영업,
U02946,R06270,매장영업관리;영업MD,
U03726,R06270,디스플레이;ㅤㅁㅣㅈ부자재;사입,
U03804,R06270,상품기획머천다이저,
U04682,R06270,영업,
U05582,R06270,매장영업관리,
U05636,R06270,스포츠아웃도어,
U06680,R06270,매장영업관리,
U07105,R06270,구매;발주;구매관리;재고관리;외주관리,
U07438,R06270,MD;생산;생산관리;자재구매;생산MD,
U08318,R06270,영업;영업관리,
U00501,R05739,영업;매장영업관리,
U00623,R05739,영업MD;매장영업관리,
U01039,R05739,거래처관리;대리점관리;매장관리;매출관리;영업관리,
U02896,R05739,할인점영업;대리정개설영업;매장영업관리,
U03904,R05739,매장영업관리;MD;원단영업,
U04139,R05739,남성복;여성복;캐주얼;아웃도어;의류;영업;영업관리;MD;마케팅;경영,
U05353,R05739,의류;의복;거래처관리;영업지원;대리점관리;매장관리;매출관리;영업관리;영업기획,
U06135,R05739,매장영업관리,
U07319,R05739,영업,
U07844,R05739,영업;영업관리,
U08281,R05739,의류;패션영업;영업기획;브랜드매니져,
U00501,R02312,영업;매장영업관리,
U02942,R02312,MD상품기획;영업기획;영업관리,
U03627,R02312,브랜드마케팅전반;매장비쥬얼관리;광고화보촬영;쇼핑몰MD;상품기획;온라인기획;몰구축및운영;온라인마케팅,
U03642,R02312,상품기획MD;영업MD;캐쥬얼스포츠아동복프로모션;영업관리;ㅤㅅㅑㅍ마스터;머천다이저,
U05181,R02312,상품기획;영업MD;바잉MD,
U06041,R02312,기획MD;상품기획;영업기획;디자이너;영업MD;영업;매장영업;상설영업,
U07490,R02312,영업관리;머천다이저;상품기획;유통;도소매;백화점;마트;온라인쇼핑몰,
U00501,R05561,영업;매장영업관리,
U02331,R05561,무역;포워딩;항공운송;해상운송;거래처관리;매장관리;영업관리;영업기획;영업지원;거래선개발;거래처관리;국내영업,
U02352,R05561,영업부;매장영업관리,
U04394,R05561,패션디자이너;데님디자이너;가죽디자이너;디스플레이,
U04491,R05561,의류;섬유,
U05020,R05561,매장영업관리,
U07920,R05561,MD;VMD;상품기획;디스플레이;머천다이저;매장영업관리;코디네이터,
U00501,R04041,영업;매장영업관리,
U00623,R04041,영업MD;매장영업관리,
U01383,R04041,매장영업,
U03453,R04041,매장영업,
U04047,R04041,매장영업백화점로드숍할인점,
U05634,R04041,영업;MD;기획;기타단체특판행사등,
U07672,R04041,영업,
U07740,R04041,매장영업관리,
U00501,R06109,영업;매장영업관리,
U01383,R06109,매장영업,
U03379,R06109,매장영업관리;상권개발영업,
U04422,R06109,영업관리통합;영업지원;매장관리;백화점영업;거래처관리;매출관리;할인점;영업기획,
U05033,R06109,매장개설,
U06105,R06109,매장영업관리,
U07473,R06109,매장영업관리,
U00501,R00522,영업;매장영업관리,
U01230,R00522,매장영업관리;영업MD;백화점;전문점;유통;샵마스터;영업;의류;명품;MD,
U02765,R00522,영업MD;머천다이저;마케팅기획;유통관리;매장영업관리,
U03004,R00522,영업관리;영업기획;상품관리;MD,
U03114,R00522,매장영업,
U04979,R00522,매장영업,
U08312,R00522,국내1;2등골프웨어영업대리점;직영점;백화점,
U00502,R06334,영업관리;MD,
U02075,R06334,매장영업,
U02355,R06334,의류매장관리영업,
U02827,R06334,MD;상품기획;머천다이저,
U04503,R06334,매장영업관리,
U05962,R06334,매장관리;백화점영업;유통영업;할인점;유통,
U06689,R06334,매장영업관리,
U00502,R01623,영업관리;MD,
U03359,R01623,매장영업관리시즌정산;재고관리;매출채권;물류센타전반적업무,
U04758,R01623,영업MD,
U05181,R01623,상품기획;영업MD;바잉MD,
U06264,R01623,영업,
U07586,R01623,상풉기획;VMD,
U00502,R01571,영업관리;MD,
U01029,R01571,매장영업관리,
U02189,R01571,영업기획;영업MD,
U03593,R01571,영업;마케팅;마케팅기획;해외마케팅,
U04818,R01571,매장영업관리,
U06186,R01571,일반영업;매장관리;영업기획,
U07042,R01571,영업;영업관리;백화점;대리점;매장관리,
U07753,R01571,영업관리,
U07948,R01571,섬유;의류;패션;의복;영업;매장영업관리,
U00503,R04089,패션디자인;의상디자인;여성복디자이너;패션디자이너,
U03720,R04089,디자이너;여성복디자이너,
U04506,R04089,여성복디자이너;캐주얼디자인;패션디자인;여성복디자인;패턴,
U04789,R04089,디자이너,
U06378,R04089,디자이너;다이마루;우븐,
U07368,R04089,여성복디자인;여성복;남성복;아동복;유아복;디자이너;테크니컬디자이너;패션디자이너;의상디자인;스타일디자이너,
U00503,R00340,패션디자인;의상디자인;여성복디자이너;패션디자이너,
U01052,R00340,MD;상품기획MD;데님디자이너;데님MD;캐주얼MD;수입바잉;바잉MD;머천다이저,
U04089,R00340,상품기획;머천다이저;용품디자인,
U05912,R00340,상품기획;디스플레이;머천다이저;MD;VMD;패턴;캐드,
U06063,R00340,패션디자인;여성복디자인;캐주얼디자인,
U06754,R00340,머천다이저;영업MD;바잉MD;바이어;해외;상품기획,
U07471,R00340,매장영업관리;상품기획;디스플레이,
U07968,R00340,패션디자이너,
U00503,R05495,패션디자인;의상디자인;여성복디자이너;패션디자이너,
U02119,R05495,디자이너,
U02312,R05495,여성복남성복아웃도어,
U02659,R05495,패션디자인;여성복;여성의류;의상디자인,
U03163,R05495,여성복디자인,
U03239,R05495,여성복;여성정장;여성캐주얼;피팅가능;디자이너;패션,
U05005,R05495,여성복디자인,
U05290,R05495,패션디자이너;ODM;OEM,
U06539,R05495,패션디자이너;여성복디자이너;영캐주얼,
U00504,R00658,여성복우븐디자이너,
U00565,R00658,여성복디자인,
U01328,R00658,의상디자인,
U01575,R00658,여성복디자이너,
U01742,R00658,디자이너상품기획,
U01771,R00658,여성복디자이너,
U03670,R00658,여성복우븐디자이너,
U06539,R00658,패션디자이너;여성복디자이너;영캐주얼,
U00504,R04450,여성복우븐디자이너,
U00641,R04450,패션디자이너;의상디자이너,
U03843,R04450,여성복디자인;컬렉션;프린트,
U06388,R04450,패션디자이너;여성복디자이너,
U00505,R01265,MD;머천다이저;상품기획;생산관리,해외바잉MD
U00876,R01265,MD;마케팅;머천다이저;사무,해외바잉MD
U01515,R01265,머천다이저,해외바잉MD
U01607,R01265,텍스타일디자인,해외바잉MD
U04159,R01265,머천다이저;상품기획;잡화;주얼리;MD,해외바잉MD
U04504,R01265,패션디자인;상품기획;남성복;여성복;머천다이저;디자이너,해외바잉MD
U05052,R01265,경영관리,해외바잉MD
U05227,R01265,바잉MD,해외바잉MD
U07377,R01265,상품기획,해외바잉MD
U07886,R01265,패션디자인;해외;여성복;남성복;캐주얼;일본무역;디자이너,해외바잉MD
U00505,R05300,MD;머천다이저;상품기획;생산관리,
U00610,R05300,영업및영업관리,
U01554,R05300,상품기획;MD머천다이저;매장영업관리,
U02195,R05300,매장영업관리;머천다이저,
U02714,R05300,영업관리;머천다이저;MD;마케팅;기획,
U03486,R05300,영업;MD;매장영업,
U04329,R05300,남성복디자인;디자인;영업MD;국내영업;MD,
U04907,R05300,,
U04994,R05300,기획;MD,
U05076,R05300,MD;혼보판촉;마케팅,
U05355,R05300,기획MD,
U05360,R05300,영업MD;상품운영;매장입출고;재고운영,
U05718,R05300,매장영업;영업MD;전략기획,
U06570,R05300,VMD;텍스타일디자이너;머천다이저,
U06708,R05300,상품기획,
U06911,R05300,영업MD,
U07665,R05300,여성복디자이너;피팅막내디자이너,
U00505,R02263,MD;머천다이저;상품기획;생산관리,영업관리
U02498,R02263,패션;유통;영업관리;영업지원;회계,영업관리
U02917,R02263,구매;물류관리;자재관리;물류;의류;의복;스포츠웨어;영업관리;기술영업,영업관리
U03417,R02263,디자이너;캐쥬얼;그래픽,영업관리
U03575,R02263,의류생산관리;원부자재구매;부자재수출입업무;데님생산관리,영업관리
U04018,R02263,생산관리;생산MD;해외영업;MR,영업관리
U07090,R02263,상품기획;소비자상담실,영업관리
U08172,R02263,VMD;MD;디자이너,영업관리
U00505,R02313,MD;머천다이저;상품기획;생산관리,이새
U00914,R02313,MD;영업MD;기획;기획관리,이새
U01091,R02313,VMD머천다이저홍보마케팅,이새
U01268,R02313,머천다이저,이새
